accuracy,dataset,mean,step
0.8666666746139526,HotZone,0.744666576385498,49
0.8666666746139526,HotZone,0.7470587491989136,50
0.8666666746139526,HotZone,0.7493588924407959,51
0.6000000238418579,HotZone,0.7465407252311707,52
0.7333333492279053,HotZone,0.7462961673736572,53
0.6000000238418579,HotZone,0.7436361312866211,54
0.6000000238418579,HotZone,0.7410712838172913,55
0.8333333134651184,HotZone,0.742689847946167,56
0.7666666507720947,HotZone,0.7431032061576843,57
0.8333333134651184,HotZone,0.7446325421333313,58
0.8333333134651184,HotZone,0.7461109161376953,59
0.6333333253860474,HotZone,0.7442620396614075,60
0.7333333492279053,HotZone,0.7440857887268066,61
0.6333333253860474,HotZone,0.7423279285430908,62
0.6333333253860474,HotZone,0.7406248450279236,63
0.8666666746139526,HotZone,0.7425639033317566,64
0.7666666507720947,HotZone,0.7429291605949402,65
0.8666666746139526,HotZone,0.7447758913040161,66
0.8666666746139526,HotZone,0.7465683817863464,67
0.6333333253860474,HotZone,0.7449273467063904,68
0.7666666507720947,HotZone,0.7452378869056702,69
0.6333333253860474,HotZone,0.7436617612838745,70
0.6333333253860474,HotZone,0.7421295046806335,71
0.7333333492279053,HotZone,0.7420089840888977,72
0.6000000238418579,HotZone,0.7400899529457092,73
0.7333333492279053,HotZone,0.7399998903274536,74
0.7333333492279053,HotZone,0.7399121522903442,75
0.7333333492279053,HotZone,0.7398266792297363,76
0.5666666626930237,HotZone,0.7376067042350769,77
0.7333333492279053,HotZone,0.7375526428222656,78
0.7333333492279053,HotZone,0.7374998927116394,79
0.800000011920929,HotZone,0.7382714748382568,80
0.699999988079071,HotZone,0.7378047108650208,81
0.800000011920929,HotZone,0.738554060459137,82
0.800000011920929,HotZone,0.7392855882644653,83
0.7666666507720947,HotZone,0.7396076917648315,84
0.699999988079071,HotZone,0.7391471266746521,85
0.7666666507720947,HotZone,0.7394634485244751,86
0.7666666507720947,HotZone,0.739772617816925,87
0.7666666507720947,HotZone,0.740074872970581,88
0.8333333134651184,HotZone,0.7411110997200012,89
0.7666666507720947,HotZone,0.7413919568061829,90
0.7666666507720947,HotZone,0.7416667342185974,91
0.7333333492279053,HotZone,0.7415770888328552,92
0.7666666507720947,HotZone,0.7418439984321594,93
0.7333333492279053,HotZone,0.741754412651062,94
0.7333333492279053,HotZone,0.7416666746139526,95
0.800000011920929,HotZone,0.7422680258750916,96
0.8666666746139526,HotZone,0.743537425994873,97
0.800000011920929,HotZone,0.7441077828407288,98
0.800000011920929,HotZone,0.7446667551994324,99
0.800000011920929,HotZone,0.7452146410942078,100
0.800000011920929,HotZone,0.7457517981529236,101
0.800000011920929,HotZone,0.7462784647941589,102
0.800000011920929,HotZone,0.746795117855072,103
0.7666666507720947,HotZone,0.7469843626022339,104
0.800000011920929,HotZone,0.747484564781189,105
0.7666666507720947,HotZone,0.7476637959480286,106
0.7666666507720947,HotZone,0.7478398084640503,107
0.6666666865348816,HotZone,0.7470950484275818,108
0.7333333492279053,HotZone,0.7469699382781982,109
0.6666666865348816,HotZone,0.7462465167045593,110
0.6666666865348816,HotZone,0.7455359697341919,111
0.5333333611488342,HotZone,0.7436580061912537,112
0.6666666865348816,HotZone,0.7429826259613037,113
0.5333333611488342,HotZone,0.7411595582962036,114
0.5333333611488342,HotZone,0.7393679618835449,115
0.7333333492279053,HotZone,0.7393164038658142,116
0.5333333611488342,HotZone,0.7375707626342773,117
0.7333333492279053,HotZone,0.7375351190567017,118
0.7333333492279053,HotZone,0.7375001311302185,119
0.699999988079071,HotZone,0.7371900677680969,120
0.699999988079071,HotZone,0.7368851900100708,121
0.699999988079071,HotZone,0.7365853190422058,122
0.699999988079071,HotZone,0.7362902760505676,123
0.800000011920929,HotZone,0.7368000149726868,124
0.7666666507720947,HotZone,0.7370371222496033,125
0.800000011920929,HotZone,0.7375328540802002,126
0.800000011920929,HotZone,0.7380208969116211,127
0.699999988079071,HotZone,0.7377261519432068,128
0.699999988079071,HotZone,0.7374359369277954,129
0.699999988079071,HotZone,0.7371501326560974,130
0.699999988079071,HotZone,0.736868679523468,131
0.6000000238418579,HotZone,0.7358395457267761,132
0.5666666626930237,HotZone,0.7345770597457886,133
0.6000000238418579,HotZone,0.7335801720619202,134
0.6000000238418579,HotZone,0.7325979471206665,135
0.7333333492279053,HotZone,0.7326033115386963,136
0.8333333134651184,HotZone,0.7333332896232605,137
0.7333333492279053,HotZone,0.7333332300186157,138
0.7333333492279053,HotZone,0.7333332300186157,139
0.8999999761581421,HotZone,0.7345152497291565,140
0.8999999761581421,HotZone,0.7356806397438049,141
0.8999999761581421,HotZone,0.7368297576904297,142
0.8999999761581421,HotZone,0.7379629015922546,143
0.7666666507720947,HotZone,0.7381608486175537,144
0.6666666865348816,HotZone,0.7376711368560791,145
0.7666666507720947,HotZone,0.7378684282302856,146
0.7666666507720947,HotZone,0.7380630373954773,147
0.8333333134651184,HotZone,0.7387024760246277,148
0.800000011920929,HotZone,0.7391111254692078,149
0.8333333134651184,HotZone,0.7397351264953613,150
0.8333333134651184,HotZone,0.7403509020805359,151
0.6000000238418579,HotZone,0.7394335865974426,152
0.5,HotZone,0.7378787994384766,153
0.6000000238418579,HotZone,0.7369892597198486,154
0.6000000238418579,HotZone,0.7361111640930176,155
0.5333333611488342,HotZone,0.7348195314407349,156
0.4333333373069763,HotZone,0.7329114079475403,157
0.5333333611488342,HotZone,0.7316561937332153,158
0.5333333611488342,HotZone,0.7304167151451111,159
0.8333333134651184,HotZone,0.7310559153556824,160
0.9333333373069763,HotZone,0.732304573059082,161
0.8333333134651184,HotZone,0.7329243421554565,162
0.8333333134651184,HotZone,0.7335366010665894,163
0.6000000238418579,HotZone,0.7327272891998291,164
0.6333333253860474,HotZone,0.7321285009384155,165
0.6000000238418579,HotZone,0.7313373684883118,166
0.6000000238418579,HotZone,0.7305555939674377,167
0.6000000238418579,HotZone,0.7297830581665039,168
0.7666666507720947,HotZone,0.7300000786781311,169
0.6000000238418579,HotZone,0.729239821434021,170
0.6000000238418579,HotZone,0.7284883856773376,171
0.6333333253860474,HotZone,0.7279383540153503,172
0.5666666626930237,HotZone,0.727011501789093,173
0.6333333253860474,HotZone,0.7264761924743652,174
0.6333333253860474,HotZone,0.7259469628334045,175
0.800000011920929,HotZone,0.726365327835083,176
0.800000011920929,HotZone,0.726779043674469,177
0.800000011920929,HotZone,0.7271881103515625,178
0.800000011920929,HotZone,0.7275926470756531,179
0.800000011920929,HotZone,0.7279927134513855,180
0.7666666507720947,HotZone,0.7282052040100098,181
0.800000011920929,HotZone,0.7285974621772766,182
0.800000011920929,HotZone,0.728985607624054,183
0.6666666865348816,HotZone,0.7286487817764282,184
0.7333333492279053,HotZone,0.7286739349365234,185
0.6666666865348816,HotZone,0.7283424139022827,186
0.6666666865348816,HotZone,0.728014349937439,187
0.8333333134651184,HotZone,0.7285715341567993,188
0.7666666507720947,HotZone,0.7287721037864685,189
0.8333333134651184,HotZone,0.7293194532394409,190
0.8333333134651184,HotZone,0.7298611998558044,191
0.6000000238418579,HotZone,0.7291883230209351,192
0.6000000238418579,HotZone,0.7285224199295044,193
0.6000000238418579,HotZone,0.7278634309768677,194
0.6000000238418579,HotZone,0.727211058139801,195
0.7333333492279053,HotZone,0.7272421717643738,196
0.800000011920929,HotZone,0.7276096343994141,197
0.7333333492279053,HotZone,0.7276384234428406,198
0.7333333492279053,HotZone,0.7276669144630432,199
0.800000011920929,HotZone,0.728026807308197,200
0.699999988079071,HotZone,0.7278880476951599,201
0.800000011920929,HotZone,0.7282432913780212,202
0.800000011920929,HotZone,0.7285950779914856,203
0.7333333492279053,HotZone,0.7286182045936584,204
0.800000011920929,HotZone,0.7289647459983826,205
0.7333333492279053,HotZone,0.7289858460426331,206
0.7333333492279053,HotZone,0.7290067672729492,207
0.7666666507720947,HotZone,0.7291868925094604,208
0.699999988079071,HotZone,0.729047954082489,209
0.7666666507720947,HotZone,0.7292262315750122,210
0.7666666507720947,HotZone,0.7294027805328369,211
0.7333333492279053,HotZone,0.7294212579727173,212
0.800000011920929,HotZone,0.7297510504722595,213
0.7333333492279053,HotZone,0.7297677397727966,214
0.7333333492279053,HotZone,0.7297843098640442,215
0.8333333134651184,HotZone,0.7302614450454712,216
0.8999999761581421,HotZone,0.7310400009155273,217
0.8333333134651184,HotZone,0.7315070629119873,218
0.8333333134651184,HotZone,0.7319698929786682,219
0.800000011920929,HotZone,0.7322778105735779,220
0.8666666746139526,HotZone,0.7328831553459167,221
0.800000011920929,HotZone,0.7331841588020325,222
0.800000011920929,HotZone,0.7334824800491333,223
0.8333333134651184,HotZone,0.7339261770248413,224
0.8333333134651184,HotZone,0.7343659996986389,225
0.8333333134651184,HotZone,0.7348019480705261,226
0.8333333134651184,HotZone,0.7352341413497925,227
0.800000011920929,HotZone,0.7355169653892517,228
0.800000011920929,HotZone,0.7357972860336304,229
0.800000011920929,HotZone,0.7360752820968628,230
0.800000011920929,HotZone,0.7363508343696594,231
0.7333333492279053,HotZone,0.7363379001617432,232
0.6666666865348816,HotZone,0.7360401749610901,233
0.7333333492279053,HotZone,0.7360286116600037,234
0.7333333492279053,HotZone,0.7360172867774963,235
0.800000011920929,HotZone,0.7362871766090393,236
0.800000011920929,HotZone,0.7365549802780151,237
0.800000011920929,HotZone,0.7368203997612,238
0.800000011920929,HotZone,0.7370837330818176,239
0.6333333253860474,HotZone,0.736653208732605,240
0.6333333253860474,HotZone,0.7362262010574341,241
0.6333333253860474,HotZone,0.7358027696609497,242
0.6333333253860474,HotZone,0.7353827953338623,243
0.5333333611488342,HotZone,0.7345581650733948,244
0.5333333611488342,HotZone,0.7337402105331421,245
0.5333333611488342,HotZone,0.7329288721084595,246
0.5333333611488342,HotZone,0.7321240901947021,247
0.8999999761581421,HotZone,0.7327982187271118,248
0.8999999761581421,HotZone,0.7334671020507812,249
0.8999999761581421,HotZone,0.7341305017471313,250
0.8999999761581421,HotZone,0.734788715839386,251
0.7666666507720947,HotZone,0.7349147200584412,252
0.7666666507720947,HotZone,0.7350396513938904,253
0.7666666507720947,HotZone,0.735163688659668,254
0.7666666507720947,HotZone,0.7352867126464844,255
0.4333333373069763,HotZone,0.7341117858886719,256
0.4333333373069763,HotZone,0.73294597864151,257
0.4333333373069763,HotZone,0.7317891716957092,258
0.4333333373069763,HotZone,0.7306413054466248,259
0.6666666865348816,HotZone,0.7303961515426636,260
0.6666666865348816,HotZone,0.73015296459198,261
0.6666666865348816,HotZone,0.7299115657806396,262
0.6666666865348816,HotZone,0.7296720743179321,263
0.6333333253860474,HotZone,0.729308545589447,264
0.6333333253860474,HotZone,0.7289476990699768,265
0.6333333253860474,HotZone,0.7285895943641663,266
0.6333333253860474,HotZone,0.7282341122627258,267
0.6333333253860474,HotZone,0.7278813123703003,268
0.6333333253860474,HotZone,0.7275311350822449,269
0.6333333253860474,HotZone,0.7271835803985596,270
0.6333333253860474,HotZone,0.7268385291099548,271
0.8333333134651184,HotZone,0.727228581905365,272
0.8333333134651184,HotZone,0.7276157736778259,273
0.8333333134651184,HotZone,0.7280002236366272,274
0.8333333134651184,HotZone,0.728381872177124,275
0.5,HotZone,0.727557361125946,276
0.5,HotZone,0.7267388105392456,277
0.5,HotZone,0.7259261012077332,278
0.5,HotZone,0.7251192331314087,279
0.5666666626930237,HotZone,0.7245553135871887,280
0.5666666626930237,HotZone,0.7239954471588135,281
0.5666666626930237,HotZone,0.7234395146369934,282
0.5666666626930237,HotZone,0.7228874564170837,283
0.699999988079071,HotZone,0.7228071689605713,284
0.699999988079071,HotZone,0.7227274179458618,285
0.699999988079071,HotZone,0.7226482033729553,286
0.699999988079071,HotZone,0.7225695848464966,287
0.8333333134651184,HotZone,0.7229528427124023,288
0.8333333134651184,HotZone,0.7233334183692932,289
0.8333333134651184,HotZone,0.7237114310264587,290
0.8333333134651184,HotZone,0.7240868210792542,291
0.699999988079071,HotZone,0.7240045666694641,292
0.699999988079071,HotZone,0.7239229083061218,293
0.699999988079071,HotZone,0.7238418459892273,294
0.699999988079071,HotZone,0.7237613201141357,295
0.4000000059604645,HotZone,0.7226711511611938,296
0.4000000059604645,HotZone,0.7215883135795593,297
0.4000000059604645,HotZone,0.7205127477645874,298
0.4000000059604645,HotZone,0.7194443941116333,299
0.800000011920929,HotZone,0.7197120189666748,300
0.800000011920929,HotZone,0.719977855682373,301
0.800000011920929,HotZone,0.7202420234680176,302
0.800000011920929,HotZone,0.7205043435096741,303
0.6000000238418579,HotZone,0.7201092839241028,304
0.6000000238418579,HotZone,0.7197167873382568,305
0.6000000238418579,HotZone,0.7193268537521362,306
0.6000000238418579,HotZone,0.7189394235610962,307
0.7666666507720947,HotZone,0.719093918800354,308
0.7666666507720947,HotZone,0.7192473411560059,309
0.7666666507720947,HotZone,0.7193998098373413,310
0.7666666507720947,HotZone,0.7195512652397156,311
0.7333333492279053,HotZone,0.7195953130722046,312
0.7333333492279053,HotZone,0.7196391224861145,313
0.7333333492279053,HotZone,0.7196825742721558,314
0.7333333492279053,HotZone,0.7197257876396179,315
0.699999988079071,HotZone,0.7196635603904724,316
0.699999988079071,HotZone,0.7196016907691956,317
0.699999988079071,HotZone,0.7195402383804321,318
0.699999988079071,HotZone,0.7194792032241821,319
0.4000000059604645,HotZone,0.7184838652610779,320
0.4000000059604645,HotZone,0.717494785785675,321
0.4000000059604645,HotZone,0.7165117859840393,322
0.4000000059604645,HotZone,0.7155349254608154,323
0.6666666865348816,HotZone,0.7153845429420471,324
0.6666666865348816,HotZone,0.7152351140975952,325
0.6666666865348816,HotZone,0.7150866389274597,326
0.6666666865348816,HotZone,0.7149389982223511,327
0.7333333492279053,HotZone,0.7149949669837952,328
0.7333333492279053,HotZone,0.7150505185127258,329
0.7333333492279053,HotZone,0.7151057720184326,330
0.7333333492279053,HotZone,0.7151606678962708,331
0.8333333134651184,HotZone,0.7155155539512634,332
0.8333333134651184,HotZone,0.7158682942390442,333
0.8333333134651184,HotZone,0.716218888759613,334
0.8333333134651184,HotZone,0.7165674567222595,335
0.8333333134651184,HotZone,0.7169139385223389,336
0.8333333134651184,HotZone,0.7172583341598511,337
0.8333333134651184,HotZone,0.7176007032394409,338
0.8333333134651184,HotZone,0.7179411053657532,339
0.7333333492279053,HotZone,0.7179862260818481,340
0.7333333492279053,HotZone,0.7180311679840088,341
0.7333333492279053,HotZone,0.7180758118629456,342
0.7333333492279053,HotZone,0.7181201577186584,343
0.7333333492279053,HotZone,0.7181642651557922,344
0.7333333492279053,HotZone,0.7182080745697021,345
0.7333333492279053,HotZone,0.718251645565033,346
0.7333333492279053,HotZone,0.7182950377464294,347
0.7666666507720947,HotZone,0.718433678150177,348
0.7666666507720947,HotZone,0.7185714244842529,349
0.7666666507720947,HotZone,0.7187084555625916,350
0.7666666507720947,HotZone,0.7188447117805481,351
0.800000011920929,HotZone,0.719074547290802,352
0.800000011920929,HotZone,0.7193031907081604,353
0.800000011920929,HotZone,0.7195305228233337,354
0.800000011920929,HotZone,0.719756543636322,355
0.8333333134651184,HotZone,0.7200747728347778,356
0.8333333134651184,HotZone,0.7203910946846008,357
0.8333333134651184,HotZone,0.7207057476043701,358
0.8333333134651184,HotZone,0.7210186719894409,359
0.699999988079071,HotZone,0.7209604382514954,360
0.699999988079071,HotZone,0.7209026217460632,361
0.699999988079071,HotZone,0.7208450436592102,362
0.699999988079071,HotZone,0.7207878232002258,363
0.7666666507720947,HotZone,0.7209135293960571,364
0.7666666507720947,HotZone,0.7210384607315063,365
0.7666666507720947,HotZone,0.7211627960205078,366
0.7666666507720947,HotZone,0.7212864756584167,367
0.699999988079071,HotZone,0.7212287783622742,368
0.699999988079071,HotZone,0.7211714386940002,369
0.699999988079071,HotZone,0.7211143970489502,370
0.699999988079071,HotZone,0.7210577130317688,371
0.7333333492279053,HotZone,0.7210906147956848,372
0.7333333492279053,HotZone,0.7211233973503113,373
0.7333333492279053,HotZone,0.7211559414863586,374
0.7333333492279053,HotZone,0.7211883068084717,375
0.699999988079071,HotZone,0.7211321592330933,376
0.699999988079071,HotZone,0.721076250076294,377
0.699999988079071,HotZone,0.7210207581520081,378
0.699999988079071,HotZone,0.7209654450416565,379
0.6666666865348816,HotZone,0.7208228707313538,380
0.6666666865348816,HotZone,0.7206810712814331,381
0.6666666865348816,HotZone,0.7205400466918945,382
0.6666666865348816,HotZone,0.7203997373580933,383
0.800000011920929,HotZone,0.7206063866615295,384
0.800000011920929,HotZone,0.7208120822906494,385
0.800000011920929,HotZone,0.7210167050361633,386
0.800000011920929,HotZone,0.7212201952934265,387
0.5666666626930237,HotZone,0.7208229303359985,388
0.5666666626930237,HotZone,0.7204276919364929,389
0.5666666626930237,HotZone,0.7200344800949097,390
0.5666666626930237,HotZone,0.719643235206604,391
0.8666666746139526,HotZone,0.7200173735618591,392
0.8666666746139526,HotZone,0.7203895449638367,393
0.8666666746139526,HotZone,0.720759928226471,394
0.8666666746139526,HotZone,0.7211283445358276,395
0.6333333253860474,HotZone,0.7209072113037109,396
0.6333333253860474,HotZone,0.7206871509552002,397
0.6333333253860474,HotZone,0.7204682230949402,398
0.6333333253860474,HotZone,0.7202503681182861,399
0.5666666626930237,HotZone,0.719867467880249,400
0.5666666626930237,HotZone,0.7194863557815552,401
0.5666666626930237,HotZone,0.7191072106361389,402
0.5666666626930237,HotZone,0.7187299132347107,403
0.699999988079071,HotZone,0.7186837196350098,404
0.699999988079071,HotZone,0.7186377048492432,405
0.699999988079071,HotZone,0.7185919284820557,406
0.699999988079071,HotZone,0.718546450138092,407
0.7333333492279053,HotZone,0.7185825705528259,408
0.7333333492279053,HotZone,0.7186185717582703,409
0.7333333492279053,HotZone,0.7186543345451355,410
0.7333333492279053,HotZone,0.718690037727356,411
0.699999988079071,HotZone,0.7186447978019714,412
0.699999988079071,HotZone,0.7185997366905212,413
0.699999988079071,HotZone,0.7185549736022949,414
0.699999988079071,HotZone,0.7185104489326477,415
0.7666666507720947,HotZone,0.7186259031295776,416
0.7666666507720947,HotZone,0.7187407612800598,417
0.7666666507720947,HotZone,0.7188552021980286,418
0.7666666507720947,HotZone,0.7189690470695496,419
0.8666666746139526,HotZone,0.7193198800086975,420
0.8666666746139526,HotZone,0.7196690440177917,421
0.8666666746139526,HotZone,0.7200165390968323,422
0.8666666746139526,HotZone,0.7203624248504639,423
0.7666666507720947,HotZone,0.7204713225364685,424
0.7666666507720947,HotZone,0.7205798029899597,425
0.7666666507720947,HotZone,0.7206876277923584,426
0.7666666507720947,HotZone,0.7207950949668884,427
0.5,HotZone,0.7202804684638977,428
0.5,HotZone,0.7197681665420532,429
0.5,HotZone,0.7192582488059998,430
0.5,HotZone,0.7187507152557373,431
0.6666666865348816,HotZone,0.7186303734779358,432
0.6666666865348816,HotZone,0.718510627746582,433
0.6666666865348816,HotZone,0.7183914184570312,434
0.6666666865348816,HotZone,0.7182727456092834,435
0.7333333492279053,HotZone,0.7183071970939636,436
0.7333333492279053,HotZone,0.7183415293693542,437
0.7333333492279053,HotZone,0.7183757424354553,438
0.7333333492279053,HotZone,0.7184097170829773,439
0.8999999761581421,HotZone,0.7188214659690857,440
0.8999999761581421,HotZone,0.7192314267158508,441
0.8999999761581421,HotZone,0.7196394205093384,442
0.8999999761581421,HotZone,0.7200456261634827,443
0.7666666507720947,HotZone,0.7201504111289978,444
0.7666666507720947,HotZone,0.7202547192573547,445
0.7666666507720947,HotZone,0.7203584909439087,446
0.7666666507720947,HotZone,0.720461905002594,447
0.699999988079071,HotZone,0.7204163074493408,448
0.699999988079071,HotZone,0.7203709483146667,449
0.699999988079071,HotZone,0.7203258275985718,450
0.699999988079071,HotZone,0.7202808856964111,451
0.699999988079071,HotZone,0.7202361226081848,452
0.699999988079071,HotZone,0.7201915383338928,453
0.699999988079071,HotZone,0.7201472520828247,454
0.699999988079071,HotZone,0.7201030850410461,455
0.7666666507720947,HotZone,0.7202049493789673,456
0.7666666507720947,HotZone,0.720306396484375,457
0.7666666507720947,HotZone,0.7204073667526245,458
0.7666666507720947,HotZone,0.7205079197883606,459
0.6000000238418579,HotZone,0.7202465534210205,460
0.6000000238418579,HotZone,0.7199863195419312,461
0.6000000238418579,HotZone,0.7197271585464478,462
0.6000000238418579,HotZone,0.7194691300392151,463
0.5,HotZone,0.7189971804618835,464
0.5,HotZone,0.7185271978378296,465
0.5,HotZone,0.718059241771698,466
0.5,HotZone,0.7175933718681335,467
0.9666666388511658,HotZone,0.7181244492530823,468
0.9666666388511658,HotZone,0.7186532020568848,469
0.9666666388511658,HotZone,0.7191798686981201,470
0.9666666388511658,HotZone,0.7197042107582092,471
0.7666666507720947,HotZone,0.7198034524917603,472
0.7666666507720947,HotZone,0.7199022769927979,473
0.7666666507720947,HotZone,0.7200007438659668,474
0.7666666507720947,HotZone,0.7200988531112671,475
0.6333333253860474,HotZone,0.7199168801307678,476
0.6333333253860474,HotZone,0.7197357416152954,477
0.6333333253860474,HotZone,0.7195553779602051,478
0.6333333253860474,HotZone,0.7193757891654968,479
0.8333333134651184,HotZone,0.7196126580238342,480
0.8333333134651184,HotZone,0.7198486924171448,481
0.8333333134651184,HotZone,0.7200836539268494,482
0.8333333134651184,HotZone,0.7203176021575928,483
0.699999988079071,HotZone,0.7202757596969604,484
0.699999988079071,HotZone,0.7202340364456177,485
0.699999988079071,HotZone,0.720192551612854,486
0.699999988079071,HotZone,0.7201511263847351,487
0.699999988079071,HotZone,0.7201099991798401,488
0.699999988079071,HotZone,0.7200689315795898,489
0.699999988079071,HotZone,0.7200281620025635,490
0.699999988079071,HotZone,0.7199874520301819,491
0.8333333134651184,HotZone,0.7202173471450806,492
0.8333333134651184,HotZone,0.7204464077949524,493
0.8333333134651184,HotZone,0.7206745147705078,494
0.8333333134651184,HotZone,0.720901608467102,495
0.8333333134651184,HotZone,0.7211278080940247,496
0.8333333134651184,HotZone,0.7213531732559204,497
0.8333333134651184,HotZone,0.7215776443481445,498
0.8333333134651184,HotZone,0.7218011617660522,499
0.5,HotZone,0.7213584184646606,500
0.5,HotZone,0.7209175229072571,501
0.5,HotZone,0.7204782366752625,502
0.5,HotZone,0.7200408577919006,503
0.7333333492279053,HotZone,0.7200671434402466,504
0.7333333492279053,HotZone,0.7200934290885925,505
0.7333333492279053,HotZone,0.7201195359230042,506
0.7333333492279053,HotZone,0.7201455235481262,507
0.7333333492279053,HotZone,0.7201714515686035,508
0.7333333492279053,HotZone,0.720197319984436,509
0.7333333492279053,HotZone,0.7202229499816895,510
0.7333333492279053,HotZone,0.7202485799789429,511
0.800000011920929,HotZone,0.7204040288925171,512
0.800000011920929,HotZone,0.7205588221549988,513
0.800000011920929,HotZone,0.7207130789756775,514
0.800000011920929,HotZone,0.7208667397499084,515
0.7333333492279053,HotZone,0.7208908796310425,516
0.7333333492279053,HotZone,0.7209148406982422,517
0.7333333492279053,HotZone,0.7209388017654419,518
0.7333333492279053,HotZone,0.720962643623352,519
0.8333333134651184,HotZone,0.7211783528327942,520
0.8333333134651184,HotZone,0.7213932275772095,521
0.8333333134651184,HotZone,0.7216072678565979,522
0.8333333134651184,HotZone,0.7218205332756042,523
0.8999999761581421,HotZone,0.7221598625183105,524
0.8999999761581421,HotZone,0.7224979996681213,525
0.8999999761581421,HotZone,0.7228347659111023,526
0.8999999761581421,HotZone,0.7231703400611877,527
0.7333333492279053,HotZone,0.7231895327568054,528
0.7333333492279053,HotZone,0.7232086658477783,529
0.7333333492279053,HotZone,0.7232277393341064,530
0.7333333492279053,HotZone,0.7232467532157898,531
0.5333333611488342,HotZone,0.7228904366493225,532
0.5333333611488342,HotZone,0.7225354313850403,533
0.5333333611488342,HotZone,0.7221817970275879,534
0.5333333611488342,HotZone,0.7218294143676758,535
0.800000011920929,HotZone,0.7219749689102173,536
0.800000011920929,HotZone,0.7221199870109558,537
0.800000011920929,HotZone,0.7222644686698914,538
0.800000011920929,HotZone,0.7224083542823792,539
0.46666666865348816,HotZone,0.7219356894493103,540
0.46666666865348816,HotZone,0.7214646935462952,541
0.46666666865348816,HotZone,0.7209954857826233,542
0.46666666865348816,HotZone,0.7205280065536499,543
0.6333333253860474,HotZone,0.720367968082428,544
0.6333333253860474,HotZone,0.7202085852622986,545
0.6333333253860474,HotZone,0.7200497984886169,546
0.6333333253860474,HotZone,0.7198914885520935,547
0.8999999761581421,HotZone,0.7202195525169373,548
0.8999999761581421,HotZone,0.7205464243888855,549
0.8999999761581421,HotZone,0.7208721041679382,550
0.8999999761581421,HotZone,0.7211965918540955,551
